city,total_orders,total_revenue,total_freight,delivery_orders,late_orders,avg_delivery_delay_days,reviewed_orders,avg_review_score,negative_reviews,late_delivery_rate,negative_review_rate,freight_ratio
carbonita,4,755.87,85.25,4,0,-16.996255787037036,4,4.5,0.0,0.0,0.0,0.1127839443290513
cardoso,6,944.8100000000001,150.51000000000002,6,0,-19.176788194444445,6,3.8333333333333335,1.0,0.0,16.666666666666664,0.15930187021729236
cardoso moreira,6,500.02,116.86,6,1,-12.759731867283952,6,4.166666666666667,1.0,16.666666666666664,16.666666666666664,0.23371065157393706
careacu,2,116.13,53.46,2,0,-12.876018518518519,2,3.0,1.0,0.0,50.0,0.4603461637819685
cariacica,139,17574.58,3019.17,135,14,-10.252463563100138,136,4.0661764705882355,19.0,10.37037037037037,13.970588235294118,0.17179187212439784
caridade,1,99.9,0.0,1,0,-13.459108796296297,1,5.0,0.0,0.0,0.0,0.0
carinhanha,2,348.9,102.6,2,1,-5.0622337962962956,2,4.0,0.0,50.0,0.0,0.294067067927773
carire,3,144.79,91.49,3,0,-17.418298611111112,3,5.0,0.0,0.0,0.0,0.6318806547413496
cariri do tocantins,2,270.89,83.37,2,0,-6.1279108796296295,2,5.0,0.0,0.0,0.0,0.30776329875595265
caririacu,2,454.0,65.14,2,0,-15.808993055555554,2,4.5,0.0,0.0,0.0,0.14348017621145376
carius,3,477.88,140.81,3,1,1.8222029320987654,3,3.6666666666666665,1.0,33.33333333333333,33.33333333333333,0.2946555620657906
carlinda,2,204.9,40.769999999999996,2,0,-25.29146412037037,2,5.0,0.0,0.0,0.0,0.19897510980966324
carlopolis,6,755.4,145.78,6,0,-12.434128086419753,6,4.166666666666667,1.0,0.0,16.666666666666664,0.19298384961609744
carlos barbosa,20,2554.79,460.63,19,0,-14.456090399610138,20,4.0,3.0,0.0,15.0,0.1803005335076464
carlos chagas,3,150.79000000000002,47.67,2,0,-11.756325231481481,3,3.3333333333333335,1.0,0.0,33.33333333333333,0.31613502221632733
carmesia,1,241.1,39.53,1,0,-1.3516203703703704,1,5.0,0.0,0.0,0.0,0.16395686437163004
carmo,13,1493.19,346.32,12,3,-5.378948688271605,13,3.6153846153846154,3.0,25.0,23.076923076923077,0.23193297570972213
carmo da cachoeira,4,319.44,51.2,4,0,-14.550344328703705,4,3.75,1.0,0.0,25.0,0.16028049085900326
carmo da mata,6,459.7,118.91,6,0,-19.22148726851852,6,3.8333333333333335,2.0,0.0,33.33333333333333,0.25866869697628886
carmo de minas,3,643.96,55.57,3,0,-13.234301697530865,3,3.6666666666666665,0.0,0.0,0.0,0.08629417976271818
carmo do cajuru,10,1638.44,293.98,10,0,-17.83345486111111,10,4.1,2.0,0.0,20.0,0.17942677180732894
carmo do paranaiba,16,4008.64,644.31,16,0,-13.978972077546295,16,4.375,0.0,0.0,0.0,0.16073032250339267
carmo do rio claro,9,1642.42,327.11,9,0,-14.134480452674898,9,4.555555555555555,1.0,0.0,11.11111111111111,0.19916342957343433
carmo do rio verde,2,169.89,36.43,2,0,-16.095671296296295,2,5.0,0.0,0.0,0.0,0.21443286832656427
carmolandia,1,129.0,38.45,1,0,-13.079872685185185,1,4.0,0.0,0.0,0.0,0.298062015503876
carmopolis,2,87.31,76.14,2,1,0.33167245370370413,2,3.0,1.0,50.0,50.0,0.8720650555491926
carmopolis de minas,5,1629.78,126.94,5,0,-17.398805555555555,5,4.8,0.0,0.0,0.0,0.07788781307906589
carnaiba do sertao,1,54.98,44.12,1,0,-10.435347222222223,1,5.0,0.0,0.0,0.0,0.8024736267733721
carnauba dos dantas,1,129.99,38.46,1,0,-20.225844907407406,1,4.0,0.0,0.0,0.0,0.29586891299330714
carnaubais,2,339.0,90.65,2,0,-19.275856481481483,2,4.5,0.0,0.0,0.0,0.26740412979351036
carnaubal,2,214.89000000000001,50.99,2,0,-6.9003703703703705,2,4.5,0.0,0.0,0.0,0.2372841919121411
carneirinho,3,294.5,50.53,3,0,-16.834818672839504,3,2.6666666666666665,2.0,0.0,66.66666666666666,0.17157894736842105
carolina,2,429.79999999999995,70.89,2,0,-4.673541666666667,2,4.0,0.0,0.0,0.0,0.1649371800837599
carpina,10,2194.76,405.47,10,2,-11.354943287037036,10,4.1,1.0,20.0,10.0,0.18474457343855363
carrancas,3,134.79,45.83,3,0,-17.264020061728395,3,4.666666666666667,0.0,0.0,0.0,0.34001038652719046
caruaru,64,9535.69,3043.54,63,6,-12.736652153145208,62,4.354838709677419,7.0,9.523809523809524,11.29032258064516,0.31917354695884614
carutapera,2,174.9,76.33,2,0,-11.378466435185185,2,2.0,1.0,0.0,50.0,0.43642081189251
carvalhopolis,3,240.32999999999998,68.50999999999999,3,1,-6.794984567901235,3,3.6666666666666665,1.0,33.33333333333333,33.33333333333333,0.2850663670786002
casa branca,13,1261.58,231.3,13,1,-16.43710024928775,13,4.615384615384615,0.0,7.6923076923076925,0.0,0.18334152412054727
casa nova,7,1126.19,143.35,6,0,-15.991778549382715,7,4.0,1.0,0.0,14.285714285714285,0.1272875802484483
casca,7,1326.27,302.67,7,0,-16.268111772486773,7,4.285714285714286,0.0,0.0,0.0,0.2282114501572078
cascalho rico,1,69.0,16.92,1,0,-17.32513888888889,1,5.0,0.0,0.0,0.0,0.24521739130434786
cascavel,153,24731.28,4173.08,151,11,-11.875439891464312,151,4.119205298013245,20.0,7.28476821192053,13.245033112582782,0.16873691939923854
caseiros,1,109.9,42.76,1,0,-9.458657407407408,1,4.0,0.0,0.0,0.0,0.38908098271155594
casimiro de abreu,20,3458.33,504.98,20,2,-12.893109953703703,20,4.7,1.0,10.0,5.0,0.1460184539936906
cassia,6,278.29,86.12,6,0,-11.831454475308641,6,3.8333333333333335,1.0,0.0,16.666666666666664,0.30946135326458013
cassia dos coqueiros,1,74.9,15.27,1,0,-28.28462962962963,1,4.0,0.0,0.0,0.0,0.20387182910547394
cassilandia,5,1524.5,153.09,5,1,-13.108083333333335,5,4.8,0.0,20.0,0.0,0.1004198097736963
castanhal,22,3628.62,871.6,21,2,-16.82168099647266,22,3.8181818181818183,4.0,9.523809523809524,18.181818181818183,0.24020150911365754
castanheira,3,128.98000000000002,60.41,3,0,-15.300875771604938,3,5.0,0.0,0.0,0.0,0.468367188711428
castanheiras,1,42.9,37.9,1,0,-10.52517361111111,1,5.0,0.0,0.0,0.0,0.8834498834498834
castelandia,5,554.98,133.43,5,0,-16.53847916666667,5,4.8,0.0,0.0,0.0,0.24042307830912826
castelo,18,1600.8,390.14,18,3,-8.951867283950616,18,3.888888888888889,3.0,16.666666666666664,16.666666666666664,0.24371564217891054
castelo do piaui,2,422.6,155.07,2,0,-10.357413194444444,2,3.0,1.0,0.0,50.0,0.3669427354472314
castilho,11,2822.21,221.39,10,0,-12.846892361111111,11,4.181818181818182,1.0,0.0,9.090909090909092,0.07844561531565687
castro,22,2847.19,1500.46,22,1,-12.010547664141415,22,4.136363636363637,3.0,4.545454545454546,13.636363636363635,0.5269967933295635
castro alves,2,58.9,42.86,2,0,-18.94041087962963,2,3.0,1.0,0.0,50.0,0.7276740237691002
cataguases,33,4584.86,688.66,32,0,-12.507348813657407,33,4.181818181818182,5.0,0.0,15.151515151515152,0.15020305963540873
catalao,34,5454.03,986.87,33,3,-9.989321338383839,34,3.5294117647058822,8.0,9.090909090909092,23.52941176470588,0.18094326580528527
catanduva,75,10149.83,1280.46,72,2,-12.402553690843622,74,4.027027027027027,11.0,2.7777777777777777,14.864864864864865,0.12615580753569272
catanduvas,6,690.79,144.2,6,0,-17.127775848765435,6,4.666666666666667,0.0,0.0,0.0,0.20874650762170846
catarina,3,204.98,90.31,3,0,-21.64102237654321,3,4.666666666666667,0.0,0.0,0.0,0.44057956873841353
catas altas,5,1052.85,107.5,5,0,-13.82901388888889,5,4.8,0.0,0.0,0.0,0.10210381345870732
catende,7,1630.1799999999998,311.5,7,1,-14.742615740740742,7,4.714285714285714,0.0,14.285714285714285,0.0,0.1910831932670012
catigua,6,668.57,119.95,6,0,-14.095640432098767,6,3.1666666666666665,2.0,0.0,33.33333333333333,0.17941277652302676
catole do rocha,6,3742.59,324.1,6,0,-18.28420138888889,6,3.8333333333333335,1.0,0.0,16.666666666666664,0.08659778388762862
catu,10,1486.97,276.27,10,4,-5.344744212962963,10,3.1,3.0,40.0,30.0,0.18579392993806196
catu de abrantes,2,1135.99,159.87,2,1,0.1704282407407407,2,3.5,1.0,50.0,50.0,0.14073187263972395
catuipe,4,539.8,115.92,4,1,-13.511015625,4,4.0,1.0,25.0,25.0,0.2147462022971471
caturama,2,84.99,37.69,1,0,-14.505358796296296,2,5.0,0.0,0.0,0.0,0.4434639369337569
caucaia,35,5856.66,1236.06,35,5,-8.854624007936508,35,3.857142857142857,5.0,14.285714285714285,14.285714285714285,0.21105203307004333
cavalcante,2,158.99,69.08,2,0,-14.285885416666666,2,4.5,0.0,0.0,0.0,0.434492735392163
caxambu,17,1770.63,475.33,16,1,-10.476923466435185,17,4.294117647058823,1.0,6.25,5.88235294117647,0.2684524717191056
caxambu do sul,1,19.5,15.1,1,0,-13.495671296296296,1,5.0,0.0,0.0,0.0,0.7743589743589744
caxias,16,1790.55,813.6,16,2,-10.982377748842593,16,4.3125,1.0,12.5,6.25,0.4543855240010053
caxias do sul,224,38480.07,5841.29,220,18,-13.193421927609428,224,4.140625,23.0,8.181818181818182,10.267857142857142,0.15180039953149774
caxingo,1,29.0,24.84,1,0,-5.39394675925926,1,4.0,0.0,0.0,0.0,0.856551724137931
ceara-mirim,2,305.46000000000004,45.56,2,0,-23.093900462962964,2,5.0,0.0,0.0,0.0,0.149152098474432
cedral,9,1623.24,333.63,9,1,-6.953441358024691,9,4.111111111111111,0.0,11.11111111111111,0.0,0.20553337768906632
cedro,1,249.9,106.21,1,0,-17.13019675925926,1,5.0,0.0,0.0,0.0,0.4250100040016006
cedro de sao joao,3,1999.99,235.99,3,1,-11.719625771604939,3,3.6666666666666665,1.0,33.33333333333333,33.33333333333333,0.1179955899779499
cedro do abaete,1,42.99,15.1,1,0,-16.336122685185185,1,5.0,0.0,0.0,0.0,0.3512444754594091
ceilandia,1,49.9,18.94,1,0,-14.242106481481482,1,5.0,0.0,0.0,0.0,0.379559118236473
celina,2,174.9,33.33,2,0,-5.845127314814815,2,4.5,0.0,0.0,0.0,0.19056603773584904
celso ramos,2,1136.79,304.15000000000003,2,0,-4.699699074074074,2,4.5,0.0,0.0,0.0,0.2675516146341893
centenario,1,134.99,27.48,1,0,-8.129826388888889,1,5.0,0.0,0.0,0.0,0.2035706348618416
centenario do sul,4,369.13,96.22,4,0,-12.506846064814816,4,3.25,1.0,0.0,25.0,0.2606669736949042
central,1,119.5,23.39,1,1,12.40986111111111,1,5.0,0.0,100.0,0.0,0.19573221757322176
central de santa helena,1,139.9,18.86,1,0,-6.243923611111111,1,5.0,0.0,0.0,0.0,0.13481057898498927
centralina,1,29.99,15.1,1,0,-10.03712962962963,1,4.0,0.0,0.0,0.0,0.5035011670556853
centro novo do maranhao,1,299.99,52.82,1,0,-4.3418171296296295,1,1.0,1.0,0.0,100.0,0.1760725357511917
cerejeiras,1,117.99,43.24,1,0,-23.516805555555557,1,5.0,0.0,0.0,0.0,0.36647173489278756
ceres,7,1905.47,210.91,7,0,-12.035332341269841,7,4.285714285714286,1.0,0.0,14.285714285714285,0.11068660225561147
cerqueira cesar,18,3701.52,357.6,18,3,-9.389146733539095,17,3.7058823529411766,5.0,16.666666666666664,29.411764705882355,0.09660896064319524
cerquilho,30,3299.91,561.8,29,2,-10.990343231162196,30,4.666666666666667,0.0,6.896551724137931,0.0,0.1702470673442609
cerrito,1,59.9,17.67,1,0,-19.387627314814814,1,5.0,0.0,0.0,0.0,0.294991652754591
cerro azul,4,182.18,68.0,4,0,-14.763674768518518,4,4.75,0.0,0.0,0.0,0.3732572181359095
cerro grande,1,52.9,15.12,1,0,-21.36608796296296,1,5.0,0.0,0.0,0.0,0.2858223062381853
cerro grande do sul,2,184.0,38.36,2,0,-13.237332175925927,2,3.0,1.0,0.0,50.0,0.20847826086956522
cerro largo,7,712.87,194.94,7,1,-12.86460152116402,7,4.571428571428571,0.0,14.285714285714285,0.0,0.2734579937435998
cerro negro,1,118.0,35.32,1,0,-10.108090277777778,1,1.0,1.0,0.0,100.0,0.2993220338983051
cesario lange,13,1966.5,242.56,13,0,-17.314477386039886,13,4.153846153846154,2.0,0.0,15.384615384615385,0.12334604627510806
ceu azul,7,382.56,142.73,7,1,-9.802799272486771,7,3.857142857142857,2.0,14.285714285714285,28.57142857142857,0.37309180259305724
cezarina,1,13.49,18.23,1,0,-11.297430555555556,1,5.0,0.0,0.0,0.0,1.351371386212009
cha de alegria,1,79.99,28.96,1,0,-8.98454861111111,1,4.0,0.0,0.0,0.0,0.36204525565695717
cha grande,1,164.89,21.6,1,0,-26.31675925925926,1,5.0,0.0,0.0,0.0,0.1309964218569956
chacara,2,175.7,50.58,2,0,-10.797789351851852,2,5.0,0.0,0.0,0.0,0.287877063175868
chale,2,116.4,39.82,2,0,-6.127395833333333,2,5.0,0.0,0.0,0.0,0.3420962199312715
chapada,4,1463.19,82.14,4,1,-6.17650462962963,4,3.75,1.0,25.0,25.0,0.056137617124228566
chapada do norte,2,373.9,37.97,2,1,11.86269675925926,2,4.0,0.0,50.0,0.0,0.10155121690291521
chapada dos guimaraes,4,754.8,99.97999999999999,4,1,-8.76011863425926,4,3.0,2.0,25.0,50.0,0.13245892951775304
chapada gaucha,4,391.69,136.32,4,1,-6.084071180555555,4,3.75,1.0,25.0,25.0,0.34803033010799356
chapadao do ceu,8,1108.57,234.68,8,0,-14.173266782407406,8,4.0,1.0,0.0,12.5,0.21169614909297566
chapadao do lageado,1,272.70000000000005,49.199999999999996,1,0,-8.633657407407407,1,1.0,1.0,0.0,100.0,0.18041804180418036
chapadao do sul,14,1569.79,343.62,14,4,-7.483836805555556,14,3.5,4.0,28.57142857142857,28.57142857142857,0.21889552105695667
chapadinha,3,113.88,173.17999999999998,3,0,-18.592399691358025,3,3.6666666666666665,0.0,0.0,0.0,1.5207235686687741
chapeco,103,15322.25,2428.5,101,15,-8.41469322973964,103,3.9029126213592233,18.0,14.85148514851485,17.475728155339805,0.15849499910261222
charqueada,10,1122.67,168.21,10,2,-7.391111111111111,10,4.1,1.0,20.0,10.0,0.1498303152306555
charqueadas,17,1721.41,403.61,17,0,-13.851377314814815,17,4.235294117647059,1.0,0.0,5.88235294117647,0.2344647701593461
charrua,2,125.0,16.63,1,0,-16.38170138888889,2,3.0,1.0,0.0,50.0,0.13304
chaval,1,150.0,29.45,1,0,-8.119548611111112,1,5.0,0.0,0.0,0.0,0.19633333333333333
chavantes,12,926.52,227.62,12,0,-13.741265432098766,12,4.583333333333333,0.0,0.0,0.0,0.24567197685964687
chaveslandia,2,233.79000000000002,43.72,2,1,5.689305555555556,2,3.0,1.0,50.0,50.0,0.1870054322255015
chiapetta,1,129.99,18.16,1,0,-14.305891203703704,1,5.0,0.0,0.0,0.0,0.13970305408108316
chopinzinho,4,142.38,68.76,4,0,-18.026817129629627,4,4.5,0.0,0.0,0.0,0.48293299620733254
chorozinho,1,359.0,39.42,1,0,-18.080162037037038,1,4.0,0.0,0.0,0.0,0.1098050139275766
chorrocho,1,49.9,23.28,1,0,-25.176805555555557,1,4.0,0.0,0.0,0.0,0.4665330661322646
chui,5,818.6999999999999,89.46000000000001,5,0,-18.40979861111111,5,4.8,0.0,0.0,0.0,0.10927079516306341
cianorte,39,4863.67,827.88,39,1,-13.401380579297246,38,4.394736842105263,2.0,2.564102564102564,5.263157894736842,0.17021714055435505
cicero dantas,10,3010.05,1146.33,9,2,-8.907416409465021,9,3.5555555555555554,2.0,22.22222222222222,22.22222222222222,0.3808342054118702
cidade gaucha,5,798.39,151.71,5,1,-15.490939814814814,5,4.6,0.0,20.0,0.0,0.19001991507909669
cidade ocidental,8,705.38,171.19,8,1,-9.892758969907408,8,4.125,1.0,12.5,12.5,0.24269188238963396
cidelandia,1,375.96,152.84,1,0,-8.085474537037037,1,3.0,0.0,0.0,0.0,0.406532609852112
cidreira,5,656.12,112.9,5,0,-16.58121296296296,5,4.0,1.0,0.0,20.0,0.17207218191794185
cipo,1,179.0,51.12,1,0,-6.226238425925926,1,4.0,0.0,0.0,0.0,0.2855865921787709
cipo-guacu,1,69.99,8.72,1,0,-0.34858796296296296,1,4.0,0.0,0.0,0.0,0.12458922703243322
ciriaco,1,229.0,23.74,1,0,-7.2411921296296295,1,5.0,0.0,0.0,0.0,0.10366812227074235
claraval,1,171.0,26.04,1,0,-18.252349537037038,1,5.0,0.0,0.0,0.0,0.15228070175438596
claro dos pocoes,1,99.99,23.69,1,0,-1.9291435185185186,1,4.0,0.0,0.0,0.0,0.23692369236923694
claudia,4,302.68,115.7,4,0,-10.846322337962963,4,4.25,0.0,0.0,0.0,0.3822518831769526
claudio,22,3092.9700000000003,571.1,20,1,-10.49790625,22,3.772727272727273,6.0,5.0,27.27272727272727,0.1846445326013508
clementina,4,397.54,75.44,4,0,-8.944545717592593,4,5.0,0.0,0.0,0.0,0.18976706746490918
clevelandia,3,138.5,79.69,3,0,-22.846091820987652,3,5.0,0.0,0.0,0.0,0.5753790613718411
coaraci,4,1201.8799999999999,266.24,4,1,-1.9496006944444444,4,4.75,0.0,25.0,0.0,0.22151961926315442
coari,1,1190.65,68.39,1,0,-32.026620370370374,1,5.0,0.0,0.0,0.0,0.05743921387477428
cocais,1,259.0,22.3,1,0,-13.180439814814815,1,5.0,0.0,0.0,0.0,0.0861003861003861
cocal,8,1106.77,307.11,7,1,-16.28504464285714,8,3.5,2.0,14.285714285714285,25.0,0.2774831265755306
cocal do sul,4,2015.29,166.95,4,0,-18.06736111111111,3,4.666666666666667,0.0,0.0,0.0,0.08284167539163098
cocalinho,4,418.87,157.69,4,0,-15.955882523148148,4,3.75,0.0,0.0,0.0,0.37646525174875256
cocalzinho de goias,1,149.9,53.18,1,0,-19.16059027777778,1,5.0,0.0,0.0,0.0,0.3547698465643762
cocos,1,49.99,23.28,1,0,-4.3201273148148145,1,5.0,0.0,0.0,0.0,0.46569313862772554
codo,8,2419.82,744.16,7,0,-12.845428240740741,8,3.625,2.0,0.0,25.0,0.3075270061409526
coelho neto,4,314.9,103.7,3,0,-9.64596836419753,4,4.0,1.0,0.0,25.0,0.3293108923467768
coimbra,1,38.9,16.11,1,0,-20.493564814814814,1,2.0,1.0,0.0,100.0,0.4141388174807198
coite do noia,1,89.9,21.11,1,0,-26.61976851851852,1,4.0,0.0,0.0,0.0,0.23481646273637372
colatina,65,6925.51,1627.21,63,6,-12.022264293062904,64,3.96875,10.0,9.523809523809524,15.625,0.2349588694551015
colider,8,2161.73,782.22,8,1,-16.830752314814816,8,3.625,2.0,12.5,25.0,0.36184907458378246
colina,9,608.68,153.57,9,0,-12.533077417695473,9,4.888888888888889,0.0,0.0,0.0,0.25230005914437803
colinas,4,1161.86,149.63,4,1,-6.783188657407408,3,2.3333333333333335,2.0,25.0,66.66666666666666,0.12878487941748576
colinas do tocantins,3,510.5,132.58,3,0,-7.447388117283951,3,4.333333333333333,0.0,0.0,0.0,0.25970617042115574
colmeia,2,105.0,75.69,2,0,-8.617112268518518,2,5.0,0.0,0.0,0.0,0.7208571428571429
colniza,3,718.97,156.51999999999998,3,0,-12.389618055555557,3,5.0,0.0,0.0,0.0,0.21770032129296074
colombia,5,377.72,79.52,5,0,-13.154178240740743,5,4.6,0.0,0.0,0.0,0.21052631578947364
colombo,62,7531.900000000001,1642.74,60,3,-13.82784124228395,62,4.129032258064516,9.0,5.0,14.516129032258066,0.2181043295848325
colonia castrolanda,3,824.03,217.68,3,0,-11.942538580246913,3,4.0,0.0,0.0,0.0,0.2641651396187032
colonia jordaozinho,2,843.4,227.63,2,0,-13.428148148148148,2,3.0,1.0,0.0,50.0,0.269895660422101
colonia leopoldina,2,477.98,53.870000000000005,2,0,-18.969241898148148,2,4.5,0.0,0.0,0.0,0.11270346039583247
colonia vitoria,5,294.90999999999997,111.53,5,1,-5.718990740740741,5,3.2,1.0,20.0,20.0,0.3781831745278221
colorado,9,1225.48,180.17,9,0,-15.041553497942386,9,4.333333333333333,0.0,0.0,0.0,0.14701994320592746
colorado do oeste,3,199.88,134.76,3,0,-29.34866898148148,3,5.0,0.0,0.0,0.0,0.6742045227136282
coluna,3,297.88,46.68,3,0,-15.247854938271606,3,4.666666666666667,0.0,0.0,0.0,0.15670739895259836
combinado,1,29.0,25.63,1,0,-18.253541666666667,1,5.0,0.0,0.0,0.0,0.8837931034482758
comendador levy gasparian,7,603.6899999999999,142.87,7,0,-17.428771494708993,7,3.7142857142857144,2.0,0.0,28.57142857142857,0.23666120028491447
comercinho,1,129.0,15.65,1,0,-9.552962962962964,1,5.0,0.0,0.0,0.0,0.12131782945736434
comodoro,7,2245.02,259.26,7,0,-8.6825,7,4.857142857142857,0.0,0.0,0.0,0.11548226741855307
conceicao,2,114.49,60.75,2,0,-16.173524305555556,2,4.0,0.0,0.0,0.0,0.5306140274259761
conceicao da aparecida,6,866.08,197.57,5,0,-13.43213888888889,6,4.333333333333333,0.0,0.0,0.0,0.22811980417513392
conceicao da barra,3,306.87,91.72,3,1,-9.39233024691358,3,1.6666666666666667,2.0,33.33333333333333,66.66666666666666,0.2988887802652589
conceicao da feira,2,603.99,198.96,2,1,24.956556712962964,2,2.5,1.0,50.0,50.0,0.32940942730839917
conceicao da ibitipoca,1,39.99,15.1,1,1,17.71105324074074,1,5.0,0.0,100.0,0.0,0.3775943985996499
conceicao das alagoas,3,1542.4,99.0,3,0,-16.640922067901233,3,2.3333333333333335,2.0,0.0,66.66666666666666,0.0641856846473029
conceicao das pedras,4,313.59000000000003,98.46000000000001,4,0,-11.364114583333333,4,3.75,1.0,0.0,25.0,0.31397684875155457
conceicao de macabu,13,1668.47,366.7,12,1,-9.007967785493827,13,4.230769230769231,2.0,8.333333333333332,15.384615384615385,0.21978219566429122
conceicao do almeida,1,99.0,21.14,1,0,-15.397326388888889,1,4.0,0.0,0.0,0.0,0.21353535353535355
conceicao do araguaia,7,1143.8899999999999,350.71000000000004,7,1,-17.105863095238096,7,4.428571428571429,0.0,14.285714285714285,0.0,0.30659416552290875
conceicao do caninde,1,155.44,26.37,1,0,-13.04605324074074,1,5.0,0.0,0.0,0.0,0.1696474523932064
conceicao do castelo,5,507.83000000000004,150.17000000000002,5,0,-17.81305092592593,5,4.4,0.0,0.0,0.0,0.29570919402162144
conceicao do coite,9,997.89,309.15,9,1,-12.525065586419752,8,4.5,0.0,11.11111111111111,0.0,0.3098036857769894
conceicao do formoso,1,195.99,19.25,1,0,-10.342650462962963,1,5.0,0.0,0.0,0.0,0.09821929690290321
conceicao do jacuipe,3,177.89,69.19,3,2,-2.215324074074074,3,2.3333333333333335,2.0,66.66666666666666,66.66666666666666,0.3889482264320648
conceicao do mato dentro,12,1317.91,288.43,12,0,-13.03509162808642,12,4.166666666666667,2.0,0.0,16.666666666666664,0.21885409474091552
conceicao do para,3,694.99,54.56,3,0,-19.234953703703706,3,4.333333333333333,0.0,0.0,0.0,0.07850472668671492
conceicao do rio verde,5,825.89,144.26,5,0,-16.060300925925926,5,4.8,0.0,0.0,0.0,0.17467217183886474
conceicao do tocantins,3,367.97,66.0,3,1,-13.708229166666667,3,4.666666666666667,0.0,33.33333333333333,0.0,0.17936244802565426
conceicao dos ouros,4,632.78,82.14,4,0,-19.243776041666667,4,4.75,0.0,0.0,0.0,0.12980814817156042
conchal,19,2075.2400000000002,389.64,19,1,-15.368117690058478,19,4.315789473684211,2.0,5.263157894736842,10.526315789473683,0.18775659682735488
conchas,10,1213.02,195.54,8,1,-14.261472800925926,10,3.9,1.0,12.5,10.0,0.16120096948112975
concordia,50,5963.39,1276.79,47,9,-8.515638544129235,50,3.94,10.0,19.148936170212767,20.0,0.21410472902157998
concordia do para,3,929.78,191.12,3,1,-9.689008487654322,3,3.3333333333333335,1.0,33.33333333333333,33.33333333333333,0.2055540020219837
condado,4,944.8,126.31,4,0,-20.133550347222222,4,4.5,0.0,0.0,0.0,0.1336896697713802
conde,2,819.0,62.52,2,2,7.381458333333334,2,3.5,1.0,100.0,50.0,0.07633699633699634
condeuba,1,56.99,16.84,1,0,-12.251493055555555,1,5.0,0.0,0.0,0.0,0.29549043691875765
condor,4,216.8,84.67,4,0,-24.232896412037036,4,4.0,0.0,0.0,0.0,0.3905442804428044
confins,1,389.0,55.25,1,0,-1.2887731481481481,1,5.0,0.0,0.0,0.0,0.14203084832904883
confresa,7,1065.6499999999999,305.97,7,0,-15.165902777777777,7,5.0,0.0,0.0,0.0,0.287120536761601
congonhal,4,455.84000000000003,112.35000000000001,4,0,-9.544163773148147,4,5.0,0.0,0.0,0.0,0.24646805896805896
